¥éËid,device,timestamp,location_id,location_color,duration,mAccuracy,mAltitude,mBearing,mExtras_networkLocationSource,mExtras_networkLocationType,mExtras_satellites,mHasAccuracy,mHasAltitude,mHasBearing,mHasSpeed,mProvider,mSpeed,mTime
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4708,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393559103,0,#0000FF,0.129000187,39,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4709,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393559103,0,#0000FF,0.038999796,39,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4710,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393559104,0,#0000FF,1.09299016,32,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4711,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393559104,0,#0000FF,0.011009932,32,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4712,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393559149,0,#0000FF,45.01699996,131,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4713,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393559149,0,#0000FF,0.022000074,131,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4714,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393559159,0,#0000FF,10.33299994,76,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4715,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393559159,0,#0000FF,0.038000107,76,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4716,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393559160,0,#0000FF,0.990999937,20,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4717,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393559160,0,#0000FF,0.03399992,20,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4718,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393560903,0,#0000FF,1742.87,40,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4719,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393560904,0,#0000FF,1.200999975,24,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4720,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393560904,0,#0000FF,0.063999891,24,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4721,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393560949,0,#0000FF,44.99900007,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4722,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393560949,0,#0000FF,0.016000032,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4728,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393562703,0,#0000FF,1753.812,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4729,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393562704,0,#0000FF,1.210000038,28,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4730,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393562704,0,#0000FF,0.030999899,28,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4731,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393562749,0,#0000FF,45.05200005,37,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4732,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393562749,0,#0000FF,0.01899004,37,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4740,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393564503,0,#0000FF,1753.59601,22,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4741,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393564503,0,#0000FF,0.093999863,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4742,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393564503,0,#0000FF,0.003000021,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4743,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393564504,0,#0000FF,1.230990171,24,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4744,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393564504,0,#0000FF,0.014009953,24,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4745,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393564549,0,#0000FF,45.04900002,25,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4746,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393564549,0,#0000FF,0.007999897,25,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4753,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393566303,0,#0000FF,1753.627,25,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4754,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393566304,0,#0000FF,1.125999928,21,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4755,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393566304,0,#0000FF,0.142999887,21,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4756,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393566349,0,#0000FF,44.90700006,41,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4757,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393566349,0,#0000FF,0.019000053,41,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4758,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393568104,0,#0000FF,1754.604,43,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4759,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393568106,0,#0000FF,1.748999834,22,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4760,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393568106,0,#0000FF,0.009000063,22,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4761,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393568151,0,#0000FF,45.12700009,45,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4762,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393568151,0,#0000FF,0.047999859,45,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4767,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393569902,0,#0000FF,1751.58999,41,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4768,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393569903,0,#0000FF,0.332010031,22,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4769,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393569903,0,#0000FF,0.037999868,22,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4770,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393569904,0,#0000FF,1.299999952,38,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4771,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393569904,0,#0000FF,0.014000177,38,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4772,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393569949,0,#0000FF,44.89699984,43,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4773,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393569949,0,#0000FF,0.025000095,43,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4780,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393571702,0,#0000FF,1753.455,43,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4781,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393571703,0,#0000FF,0.042000055,22,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4782,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393571703,0,#0000FF,0.006000042,22,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4783,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393571749,0,#0000FF,46.07199001,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4784,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393571749,0,#0000FF,0.036010027,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4806,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393573503,0,#0000FF,1754.396,22,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4811,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393575303,0,#0000FF,1799.508,73,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4812,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393575349,0,#0000FF,46.46700001,24,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4813,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393575349,0,#0000FF,0.016990185,24,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4814,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393575350,0,#0000FF,1.158010006,22,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4815,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393575350,0,#0000FF,0.008999825,22,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4816,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393577102,0,#0000FF,1752.275,53,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4817,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393577104,0,#0000FF,1.208999872,53,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4818,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393577104,0,#0000FF,0.011000156,53,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4819,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393577149,0,#0000FF,44.98199987,52,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4820,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393577149,0,#0000FF,0.010990143,52,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4821,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393578903,0,#0000FF,1754.09801,44,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4822,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393578904,0,#0000FF,1.245000124,52,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4823,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393578904,0,#0000FF,0.007999897,52,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4824,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393578949,0,#0000FF,44.92899013,52,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4825,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393578949,0,#0000FF,0.007009983,52,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4832,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393580702,0,#0000FF,1753.456,49,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4833,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393580704,0,#0000FF,1.343999863,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4834,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393580704,0,#0000FF,0.067990065,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4835,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393580749,0,#0000FF,44.87300992,36,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4836,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393580749,0,#0000FF,0.010999918,36,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4837,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393582503,0,#0000FF,1753.83,42,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4838,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393582504,0,#0000FF,1.139999866,34,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4839,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393582504,0,#0000FF,0.036990166,34,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4840,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393582549,0,#0000FF,45.04800987,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4841,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393582549,0,#0000FF,0.013999939,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4846,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393584302,0,#0000FF,1753.636,38,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4847,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393584304,0,#0000FF,1.279000044,21,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4848,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393584304,0,#0000FF,0.004999876,21,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4849,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393584349,0,#0000FF,45.03199005,25,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4850,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393584349,0,#0000FF,0.014009953,25,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4851,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393586103,0,#0000FF,1753.879,36,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4852,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393586104,0,#0000FF,1.184000015,22,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4853,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393586104,0,#0000FF,0.04700017,22,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4854,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393586149,0,#0000FF,44.96199989,22,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4855,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393586149,0,#0000FF,0.007999897,22,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4864,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393587902,0,#0000FF,1753.65599,39,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4865,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393589703,0,#0000FF,1800.55901,39,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4868,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393591503,0,#0000FF,1799.868,39,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4884,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393593309,0,#0000FF,1806.455,44,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4900,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393593310,0,#0000FF,0.178999901,53,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-4911,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393593310,0,#0000FF,0.035000086,53,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-5279,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393593311,0,#0000FF,1.052999973,33,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-5288,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393593311,0,#0000FF,0.052000046,33,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-9556,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393593356,0,#0000FF,45.0710001,33,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-9557,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393593356,0,#0000FF,0.012989998,33,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-9561,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393595103,0,#0000FF,1747.32801,33,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-9562,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393595104,0,#0000FF,1.111000061,42,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-9563,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393595104,0,#0000FF,0.009000063,42,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-9564,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393595149,0,#0000FF,45.06599998,45,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-9565,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393595149,0,#0000FF,0.090999842,45,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-9573,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393596903,0,#0000FF,1753.282,44,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-9574,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393596904,0,#0000FF,1.062000036,39,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-9575,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393596904,0,#0000FF,0.020999908,39,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-9576,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393596949,0,#0000FF,45.22600007,40,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-9577,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393596949,0,#0000FF,0.02899003,40,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-9581,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393598703,0,#0000FF,1754.05001,39,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-9582,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393598704,0,#0000FF,1.042000055,37,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-9583,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393598704,0,#0000FF,0.017999887,37,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-9584,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393598749,0,#0000FF,45.11500001,40,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
f4beba53-04db-4b54-ba53-dc5e5cde7bdd-9585,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1393598749,0,#0000FF,0.039000034,40,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
